0, 2500.0 2500.0 1(163.83597925266307),2(90.80491603816424),3(78.57400996344009),4(163.87974034368278),6(92.30570462605297),10(244.03707346019726),20(134.55521211911338),26(211.17346304613034),36(195.55279588802338),40(128.52897939949423)
1, 2505.739346127487 2336.264579263655 0(163.83597925266307),2(78.16519183141543),3(186.62768465216638),4(45.881653858185395),10(117.0774289641096),26(154.4374612133387),36(153.91257825318215),40(194.59349990428672),44(248.13462630985097)
2, 2482.5042225058064 2410.896517764053 0(90.80491603816424),1(78.16519183141543),3(136.48690218081543),4(95.52616473298758),6(180.66746594398745),10(156.11474117895602),20(225.1254252486822),26(182.95439983788523),36(174.05332361646282),40(128.63593216654036)
3, 2578.13677190135 2508.2776759160506 0(78.57400996344009),1(186.62768465216638),2(136.48690218081543),4(166.28646185072876),6(122.86301452438859),20(141.23064647632575),24(203.33001182395844),26(168.35397263567856),35(220.83784749886883),36(149.71224343512964),40(207.01419983500114),44(217.22587154004353)
4, 2550.9237415567954 2344.233052796912 0(163.87974034368278),1(45.881653858185395),2(95.52616473298758),3(166.28646185072876),5(246.09986403107212),7(218.22247532411413),10(160.60569795671722),26(108.56722789447305),36(108.40173401876761),40(222.87838117217726),44(202.25753250719038)
5, 2716.240326452149 2161.9267999292456 4(246.09986403107212),7(116.02443587070869),8(109.58612135464648),9(209.51972931380934),16(209.33627282282612),23(91.84870749577124),25(243.44611725130136),26(206.59945461981582),36(225.9086432885553),37(199.98701754762493),44(217.06040585090315)
6, 2487.7412436916206 2591.4880647969117 0(92.30570462605297),2(180.66746594398745),3(122.86301452438859),15(212.5647481968199),20(49.620267940624274),22(243.12786121559543),33(242.2360610929998),38(233.9700426484408),40(160.67252277553123)
7, 2756.4109734683675 2270.7752672469555 4(218.22247532411413),5(116.02443587070869),8(222.60547571325387),9(221.20150616176622),21(246.97042215395783),23(199.74159574902072),26(132.7710190489495),36(149.25449382834958),44(105.62830289919674)
8, 2647.29284348003 2076.7483837349732 5(109.58612135464648),7(222.60547571325387),12(244.0946470188128),16(102.26750595783646),23(88.36310855933577),25(156.44633186885957),37(171.76212983176185)
9, 2922.402208901566 2124.566457363302 5(209.51972931380934),7(221.20150616176622),19(138.1442750538226),21(64.3395586702286),23(194.08547045041453),28(90.12474852747418),30(237.81590213961553),37(203.6981644764003)
10, 2406.131986458436 2274.738176210929 0(244.03707346019726),1(117.0774289641096),2(156.11474117895602),4(160.60569795671722),11(213.87854192460887),25(222.07918105548495),34(150.12878912063084),40(206.67226956476776),45(246.190823903033)
11, 2194.6799677932795 2306.864092512677 10(213.87854192460887),32(162.14522552329004),34(69.27485456484625),40(247.86216608018603),45(65.0690282477994)
12, 2692.3560011958 1836.8494289229056 8(244.0946470188128),13(103.26330256453527),14(232.39530758399746),16(225.36769282266624),18(237.48259637525982),23(239.20752900460582),37(165.65627161824972)
13, 2794.0658728810613 1854.6935220156488 12(103.26330256453527),14(175.26233767882292),18(135.9867089983736),23(225.1742206634831),37(119.79475352998065)
14, 2882.6707510808515 1703.4782365189567 12(232.39530758399746),13(175.26233767882292),18(149.06042638461062)
15, 2277.270403429183 2621.250416437883 6(212.5647481968199),17(66.71199136294709),20(236.6105979589861),22(179.96291927915368),32(183.49254801989488),38(27.43670558368864),40(171.7800869284141)
16, 2561.8346674490667 2020.574164343005 5(209.33627282282612),8(102.26750595783646),12(225.36769282266624),23(181.18934466623804),25(86.08934761062572),37(227.98646502103145)
17, 2237.532415952453 2674.8356956002535 15(66.71199136294709),22(155.93730387798783),32(215.7066306242571),38(70.51031232479829),40(238.44270433818684),48(189.39214973529036)
18, 2929.701258769771 1844.9248414993676 12(237.48259637525982),13(135.9867089983736),14(149.06042638461062),19(175.42150919204255),37(193.9699477077876)
19, 2995.686641942189 2007.46294501606 9(138.1442750538226),18(175.42150919204255),21(152.8208420056612),27(196.58076390333827),28(147.42539219016976),30(176.9872784269506),37(213.26079103934137)
20, 2513.544133426345 2633.8718101698373 0(134.55521211911338),2(225.1254252486822),3(141.23064647632575),6(49.620267940624274),15(236.6105979589861),22(228.66616984866175),33(199.10381027524033),40(209.1443085034231)
21, 2976.6896036155613 2159.098436528225 7(246.97042215395783),9(64.3395586702286),19(152.8208420056612),27(248.31536376001054),28(31.1035788182982),30(195.58785244970102)
22, 2344.7162052057247 2788.0968012899216 6(243.12786121559543),15(179.96291927915368),17(155.93730387798783),20(228.66616984866175),33(169.11947558627597),38(203.03483390844693),48(201.89211049737213)
23, 2735.5350510127987 2072.1275868326243 5(91.84870749577124),7(199.74159574902072),8(88.36310855933577),9(194.08547045041453),12(239.20752900460582),13(225.1742206634831),16(181.18934466623804),25(244.53538385487508),37(109.77763695470988)
24, 2776.530149887567 2552.810374908467 3(203.33001182395844),26(225.96859472065327),35(21.799914363385703),36(212.90298398604833),42(101.56183418802242),44(178.4542749125989),46(48.20582822145094)
25, 2491.0135647645516 2069.5205348578093 5(243.44611725130136),8(156.44633186885957),10(222.07918105548495),16(86.08934761062572),23(244.53538385487508)
26, 2658.3049566388254 2360.236728005978 0(211.17346304613034),1(154.4374612133387),2(182.95439983788523),3(168.35397263567856),4(108.56722789447305),5(206.59945461981582),7(132.7710190489495),24(225.96859472065327),35(247.6011543800064),36(19.322341954421347),44(93.70447333920147)
27, 3190.60220966262 2032.995633809879 19(196.58076390333827),21(248.31536376001054),28(219.7552312417825),29(235.20037926540633),30(59.59045568664364),39(160.4068047617183),43(193.28549398643545),47(232.43929591582884),49(232.4083347143201)
28, 3007.4391860902915 2154.419142464389 9(90.12474852747418),19(147.42539219016976),21(31.1035788182982),27(219.7552312417825),30(165.68137911168665)
29, 3223.7257666828577 1800.1393511441154 27(235.20037926540633),43(48.48637824920763)
30, 3156.331127490671 2081.7451500711236 9(237.81590213961553),19(176.9872784269506),21(195.58785244970102),27(59.59045568664364),28(165.68137911168665),31(249.47865042575634),39(141.52238468130355),43(245.16377928750092),49(196.25875350984649)
31, 3373.247085471655 2204.9809573328475 30(249.47865042575634),39(115.83555725194293),41(182.2331157116774),47(195.12426177841428),49(147.48125162710758)
32, 2176.393630230066 2467.974874332277 11(162.14522552329004),15(183.49254801989488),17(215.7066306242571),34(209.08487985121374),38(158.75687651170043),40(197.13802955315677),45(217.37054158190196)
33, 2507.7951221035705 2832.8926033923785 6(242.2360610929998),20(199.10381027524033),22(169.11947558627597)
34, 2256.003230161513 2274.6389010082435 10(150.12878912063084),11(69.27485456484625),32(209.08487985121374),40(235.40432211307936),45(97.79302452888159)
35, 2790.2447682667753 2569.7557432716403 3(220.83784749886883),24(21.799914363385703),26(247.6011543800064),36(234.66125463694073),42(80.23272521765553),44(197.52330011765284),46(37.68232032056421)
36, 2653.6060403661954 2378.979008669398 0(195.55279588802338),1(153.91257825318215),2(174.05332361646282),3(149.71224343512964),4(108.40173401876761),5(225.9086432885553),7(149.25449382834958),24(212.90298398604833),26(19.322341954421347),35(234.66125463694073),44(97.0642946579882),46(245.12622537175596)
37, 2785.0440904889847 1974.1480757830914 5(199.98701754762493),8(171.76212983176185),9(203.6981644764003),12(165.65627161824972),13(119.79475352998065),16(227.98646502103145),18(193.9699477077876),19(213.26079103934137),23(109.77763695470988)
38, 2254.2426856173656 2606.3340822479645 6(233.9700426484408),15(27.43670558368864),17(70.51031232479829),22(203.03483390844693),32(158.75687651170043),40(174.443352498122)
39, 3260.783663873015 2177.2346940493935 27(160.4068047617183),30(141.52238468130355),31(115.83555725194293),47(228.201178001285),49(86.93972120849136)
40, 2373.235566716565 2478.77555654899 0(128.52897939949423),1(194.59349990428672),2(128.63593216654036),3(207.01419983500114),4(222.87838117217726),6(160.67252277553123),10(206.67226956476776),11(247.86216608018603),15(171.7800869284141),17(238.44270433818684),20(209.1443085034231),32(197.13802955315677),34(235.40432211307936),38(174.443352498122)
41, 3423.677507711952 2380.0971501153854 31(182.2331157116774),49(221.77948140001467)
42, 2824.837669077043 2642.147879649722 24(101.56183418802242),35(80.23272521765553),46(87.63638837189076)
43, 3195.8056577910734 1839.7801936578176 27(193.28549398643545),29(48.48637824920763),30(245.16377928750092)
44, 2750.6318330607096 2376.245357365022 1(248.13462630985097),3(217.22587154004353),4(202.25753250719038),5(217.06040585090315),7(105.62830289919674),24(178.4542749125989),26(93.70447333920147),35(197.52330011765284),36(97.0642946579882),46(193.0435822044757)
45, 2161.074288000291 2251.144825443161 10(246.190823903033),11(65.0690282477994),32(217.37054158190196),34(97.79302452888159)
46, 2824.7059502527372 2554.5115902655853 24(48.20582822145094),35(37.68232032056421),36(245.12622537175596),42(87.63638837189076),44(193.0435822044757)
47, 3422.430790327038 2016.1571222079626 27(232.43929591582884),31(195.12426177841428),39(228.201178001285)
48, 2150.4364857096903 2843.01323665881 17(189.39214973529036),22(201.89211049737213)
49, 3236.729199567459 2260.7804771313836 27(232.4083347143201),30(196.25875350984649),31(147.48125162710758),39(86.93972120849136),41(221.77948140001467)

